FEATURE,Anatomical,Functional,Clinical,Non-Specific,Classification
novelty,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
noxious,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
nuclei,0.5555555555555556,0.0,0.0,0.4444444444444444,Anatomical
nucleus,0.5555555555555556,0.0,0.0,0.4444444444444444,Anatomical
nucleus accumbens,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
number,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
numbers,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
numerical,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
numerous,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
object,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
object recognition,0.0,1.0,0.0,0.0,Functional
objective,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
objectives,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
objects,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
observation,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
observations,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
observer,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,Functional
observers,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,Functional
observing,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
obsessive,0.0,0.0,1.0,0.0,Clinical
obsessive compulsive,0.0,0.0,1.0,0.0,Clinical
obtain,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
obtained,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
occipital,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
occipital cortex,1.0,0.0,0.0,0.0,Anatomical
occipital gyrus,1.0,0.0,0.0,0.0,Anatomical
occipital lobe,1.0,0.0,0.0,0.0,Anatomical
occipital parietal,1.0,0.0,0.0,0.0,Anatomical
occipital temporal,1.0,0.0,0.0,0.0,Anatomical
occipito,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
occipito temporal,1.0,0.0,0.0,0.0,Anatomical
occipitotemporal,1.0,0.0,0.0,0.0,Anatomical
occur,0.0,0.0,0.0,1.0,Non-Specific
occurred,0.0,0.0,0.0,1.0,Non-Specific
occurrence,0.0,0.0,0.0,1.0,Non-Specific
occurring,0.0,0.0,0.0,1.0,Non-Specific
occurs,0.0,0.0,0.0,1.0,Non-Specific
ocd,0.0,0.0,1.0,0.0,Clinical
oddball,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
ofc,1.0,0.0,0.0,0.0,Anatomical
offer,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
offers,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
old,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
older,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
older adults,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
olfactory,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,Functional
ones,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
ongoing,0.0,0.0,0.0,1.0,Non-Specific
online,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
onset,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,Non-Specific
open,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
operation,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,Non-Specific
operations,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,Non-Specific
opercular,1.0,0.0,0.0,0.0,Anatomical
opercularis,1.0,0.0,0.0,0.0,Anatomical
operculum,1.0,0.0,0.0,0.0,Anatomical
opportunity,0.0,0.0,0.0,1.0,Non-Specific
opposed,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
opposite,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
optimal,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
optimized,0.0,0.0,0.0,1.0,Non-Specific
options,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
oral,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
orbital,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
orbitofrontal,1.0,0.0,0.0,0.0,Anatomical
orbitofrontal cortex,1.0,0.0,0.0,0.0,Anatomical
order,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
organization,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
organized,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
orientation,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
oriented,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
orienting,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
origin,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
original,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
orthographic,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
oscillations,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
outcome,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,Functional
outcomes,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,Functional
output,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
outside,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
overall,0.0,0.0,0.0,1.0,Non-Specific
overlap,0.0,0.0,0.0,1.0,Non-Specific
overlapped,0.0,0.0,0.0,1.0,Non-Specific
overlapping,0.0,0.0,0.0,1.0,Non-Specific
overt,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
oxygen,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
oxygen level,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
oxygenation,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,Non-Specific
oxygenation level,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,Non-Specific
paced,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
pain,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
painful,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
pair,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
paired,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
pairs,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
pallidus,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
paper,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
paradigm,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
paradigms,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
parahippocampal,1.0,0.0,0.0,0.0,Anatomical
parahippocampal cortex,1.0,0.0,0.0,0.0,Anatomical
parahippocampal gyrus,1.0,0.0,0.0,0.0,Anatomical
parahippocampus,1.0,0.0,0.0,0.0,Anatomical
paralimbic,1.0,0.0,0.0,0.0,Anatomical
parallel,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
parameter,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
parameters,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
parametric,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
parametric mapping,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
parametrically,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
parietal,1.0,0.0,0.0,0.0,Anatomical
parietal cortex,1.0,0.0,0.0,0.0,Anatomical
parietal cortices,1.0,0.0,0.0,0.0,Anatomical
parietal frontal,1.0,0.0,0.0,0.0,Anatomical
parietal junction,1.0,0.0,0.0,0.0,Anatomical
parietal lobe,1.0,0.0,0.0,0.0,Anatomical
parietal lobes,1.0,0.0,0.0,0.0,Anatomical
parietal lobule,1.0,0.0,0.0,0.0,Anatomical
parietal lobules,1.0,0.0,0.0,0.0,Anatomical
parietal network,0.7777777777777778,0.2222222222222222,0.0,0.0,Anatomical
parietal occipital,1.0,0.0,0.0,0.0,Anatomical
parietal prefrontal,1.0,0.0,0.0,0.0,Anatomical
parietal temporal,1.0,0.0,0.0,0.0,Anatomical
parieto,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
parieto occipital,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
parkinson,0.0,0.0,1.0,0.0,Clinical
parkinson disease,0.0,0.0,1.0,0.0,Clinical
pars,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
pars opercularis,1.0,0.0,0.0,0.0,Anatomical
partial,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
partially,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
participant,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
participate,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
participated,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
particular,0.0,0.0,0.0,1.0,Non-Specific
particularly,0.0,0.0,0.0,1.0,Non-Specific
partly,0.0,0.0,0.0,1.0,Non-Specific
partner,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
parts,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
passive,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
passive viewing,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
passively,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
past,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
pathological,0.0,0.0,1.0,0.0,Clinical
pathology,0.0,0.0,1.0,0.0,Clinical
pathophysiological,0.0,0.0,1.0,0.0,Clinical
pathophysiology,0.0,0.0,1.0,0.0,Clinical
pathway,0.0,0.0,0.0,1.0,Non-Specific
pathways,0.0,0.0,0.0,1.0,Non-Specific
patient,0.0,0.0,0.7777777777777778,0.2222222222222222,Clinical
patient group,0.0,0.0,0.7777777777777778,0.2222222222222222,Clinical
pattern,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
patterns,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
pcc,1.0,0.0,0.0,0.0,Anatomical
pd,0.0,0.0,0.8888888888888888,0.1111111111111111,Clinical
peak,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
people,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,Non-Specific
perceive,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
perceived,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
perceiving,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
percept,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
perception,0.0,1.0,0.0,0.0,Functional
perceptual,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
perform,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
performance,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
performance task,0.0,1.0,0.0,0.0,Functional
performances,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
performing,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
perfusion,0.0,0.0,0.0,1.0,Non-Specific
periaqueductal,1.0,0.0,0.0,0.0,Anatomical
period,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
periodicals,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
periods,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
peripheral,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,Anatomical
perisylvian,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,Anatomical
persistent,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
person,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,Non-Specific
personal,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,Functional
personality,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
personality traits,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
persons,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,Non-Specific
perspective,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
pet,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
pfc,1.0,0.0,0.0,0.0,Anatomical
pharmacological,0.0,0.0,0.4444444444444444,0.5555555555555556,Non-Specific
phase,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
phases,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
phenomena,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
phenomenon,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
phenotype,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,Non-Specific
phonetic,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
phonological,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
photographs,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
physical,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,Functional
physiological,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,Non-Specific
picture,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
pictures,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
pitch,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
place,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
placebo,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,Clinical
placebo controlled,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
planning,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
planum,1.0,0.0,0.0,0.0,Anatomical
planum temporale,1.0,0.0,0.0,0.0,Anatomical
plasticity,0.1111111111111111,0.5555555555555556,0.0,0.3333333333333333,Functional
play,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
play important,0.0,0.0,0.0,1.0,Non-Specific
play role,0.0,0.0,0.0,1.0,Non-Specific
played,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
playing,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
plays,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
plays important,0.0,0.0,0.0,1.0,Non-Specific
plays role,0.0,0.0,0.0,1.0,Non-Specific
pleasant,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
plus,0.0,0.0,0.0,1.0,Non-Specific
point,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
pointing,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
points,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
pole,0.4444444444444444,0.0,0.0,0.5555555555555556,Non-Specific
polymorphism,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,Clinical
poor,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
poorer,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
poorly,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
poorly understood,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
population,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
populations,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
portion,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
portions,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
position,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
positive,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
positive correlation,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
positive correlations,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
positive negative,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
positively,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
positively correlated,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
positron,0.0,0.0,0.0,1.0,Non-Specific
positron emission,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
possibility,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
possible,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
possibly,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
post,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
post hoc,0.0,0.0,0.0,1.0,Non-Specific
postcentral,1.0,0.0,0.0,0.0,Anatomical
postcentral gyrus,1.0,0.0,0.0,0.0,Anatomical
posterior,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
posterior anterior,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
posterior cingulate,1.0,0.0,0.0,0.0,Anatomical
posterior inferior,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
posterior insula,1.0,0.0,0.0,0.0,Anatomical
posterior medial,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
posterior middle,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
posterior parietal,1.0,0.0,0.0,0.0,Anatomical
posterior superior,1.0,0.0,0.0,0.0,Anatomical
posterior temporal,1.0,0.0,0.0,0.0,Anatomical
posttraumatic,0.0,0.0,1.0,0.0,Clinical
potential,0.0,0.0,0.0,1.0,Non-Specific
potentially,0.0,0.0,0.0,1.0,Non-Specific
potentials,0.0,0.0,0.0,1.0,Non-Specific
power,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
powerful,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
ppc,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
ppi,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
practice,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
pre,0.0,0.0,0.0,1.0,Non-Specific
pre sma,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
pre supplementary,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
preceded,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
preceding,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
precentral,1.0,0.0,0.0,0.0,Anatomical
precentral gyrus,1.0,0.0,0.0,0.0,Anatomical
precise,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
precuneus,1.0,0.0,0.0,0.0,Anatomical
precuneus posterior,1.0,0.0,0.0,0.0,Anatomical
predict,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
predicted,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
predicting,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
prediction,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
prediction error,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
predictions,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
predictive,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
predicts,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
predominantly,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
preference,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
preferences,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
preferential,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
preferentially,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
prefrontal,1.0,0.0,0.0,0.0,Anatomical
prefrontal anterior,1.0,0.0,0.0,0.0,Anatomical
prefrontal cortex,1.0,0.0,0.0,0.0,Anatomical
prefrontal cortical,1.0,0.0,0.0,0.0,Anatomical
prefrontal cortices,1.0,0.0,0.0,0.0,Anatomical
prefrontal parietal,1.0,0.0,0.0,0.0,Anatomical
preliminary,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
premotor,1.0,0.0,0.0,0.0,Anatomical
premotor cortex,1.0,0.0,0.0,0.0,Anatomical
premotor cortices,1.0,0.0,0.0,0.0,Anatomical
preparation,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
preparatory,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
presence,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
presentation,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
presentations,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
presented,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
presenting,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
preserved,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
press,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
pressure,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
presumably,0.0,0.0,0.0,1.0,Non-Specific
previous,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
previous functional,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
previous reports,0.0,0.0,0.0,1.0,Non-Specific
previous research,0.0,0.0,0.0,1.0,Non-Specific
previous shown,0.0,0.0,0.0,1.0,Non-Specific
previous work,0.0,0.0,0.0,1.0,Non-Specific
primarily,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
primary,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
primary auditory,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
primary motor,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
primary secondary,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
primary sensorimotor,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
primary sensory,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
primary somatosensory,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
primary visual,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
primates,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
prime,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
priming,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
